id_venda;cod_cliente;nom_cliente;cod_vendedor;nom_vendedor;cod_cidade;nom_cidade;cod_produto;Nom_produto;cod_marca;Nom_marca;cod_departamento;nom_departamento;cod_gerencia;nom_gerencia;Ano_venda;Mes_venda;Dia_venda;dtc_venda;qtd_venda;val_venda;num_nota;Latitude;Longitude
8891;4;Tom Jobim;4;Daniela Matos;3;Roma;8;Telefone Sem Fio;5;SAMSUNG;6;Eletrodomestico;2;papelaria/cosmético;2014;8;11;11/08/2014;1;875;336;28666667;77216667
8892;5;Edson Arantes;10;Danilo Barreto;3;Roma;15;Baton;10;BOTICARIO;2;cosmético;1;Tecnologia;2015;8;28;28/08/2015;2;98.5;729;286;772
8893;6;Reginaldo Rossi;12;Marilia Cardoso;4;Bagdá;16;Perfume;11;PHILIPS;3;cosmético;1;Tecnologia;2014;3;9;09/03/2014;2;135;391;146042;1209822
8894;5;Edson Arantes;2;Márcio Barroso;4;Bagdá;7;Celular 4Gb;5;SAMSUNG;1;Informática;2;papelaria/cosmético;2015;3;13;13/03/2015;2;52.9;1411;55752222;37615556
8895;4;Tom Jobim;2;Márcio Barroso;2;Nova Iorque;18;Xbox ;12;ELETROLUX;3;Informática;3;Eletro Eletrônico;2014;7;20;20/07/2014;2;850;1379;375985;1269783
8896;5;Edson Arantes;7;João Oliveira;1;Salvador;17;Aparalho de Barbear Elétrico;2;MICROSOFT;1;Eletrodomestico;2;papelaria/cosmético;2014;1;22;22/01/2014;1;1075;1373;-23473293;-46665803
8897;3;Renato Russo;2;Márcio Barroso;1;Salvador;15;Baton;10;BOTICARIO;3;cosmético;1;Tecnologia;2014;4;4;04/04/2014;1;98.5;1362;41018611;28964722
8898;5;Edson Arantes;7;João Oliveira;4;Bagdá;12;Borracha;7;TILIBRA;3;Papelaria;2;papelaria/cosmético;2014;12;25;25/12/2014;1;5.3;1407;6453056;3395833
8899;4;Tom Jobim;7;João Oliveira;1;Salvador;19;Fogão;13;BRASTEMP;4;Eletrodomestico;4;Casa e Decoração;2014;3;8;08/03/2014;3;1500;236;19434167;-99138611
8900;6;Reginaldo Rossi;6;Rodrigo Machado;3;Roma;15;Baton;10;BOTICARIO;4;cosmético;4;Casa e Decoração;2015;10;26;26/10/2015;2;98.5;124;-6174444;106829444
8901;4;Tom Jobim;9;Diego Santos;3;Roma;14;Classificador;9;AVON;5;Papelaria;3;Eletro Eletrônico;2014;3;14;14/03/2014;2;25;1222;40714167;-74006389
8902;2;Benito de Paula;2;Márcio Barroso;1;Salvador;3;Teclado;1;APPLE;1;Informática;1;Tecnologia;2015;9;16;16/09/2015;1;342.09;444;-43;153
8903;4;Tom Jobim;2;Márcio Barroso;4;Bagdá;20;Geladeira;12;ELETROLUX;6;Eletrodomestico;1;Tecnologia;2015;12;3;03/12/2015;2;350;222;3005;3125
8904;3;Renato Russo;6;Rodrigo Machado;5;Budapeste;19;Fogão;13;BRASTEMP;1;Eletrodomestico;3;Eletro Eletrônico;2015;11;23;23/11/2015;3;1500;457;-1205;-7705
8905;4;Tom Jobim;4;Daniela Matos;5;Budapeste;21;microondas;14;DA CASA;3;Eletrodomestico;1;Tecnologia;2014;4;20;20/04/2014;3;2100;159;39928889;116388333
8906;5;Edson Arantes;8;Márcia Brito;4;Bagdá;23;Sofá;14;DA CASA;2;Eletrodomestico;1;Tecnologia;2014;2;11;11/02/2014;3;300;1168;51514125;-93689
8907;1;João do Pulo;7;João Oliveira;3;Roma;19;Fogão;13;BRASTEMP;4;Eletrodomestico;1;Tecnologia;2015;2;10;10/02/2015;2;1500;321;4649178;-74062827
8908;2;Benito de Paula;12;Marilia Cardoso;1;Salvador;21;microondas;14;DA CASA;5;Eletrodomestico;4;Casa e Decoração;2015;8;15;15/08/2015;3;2100;1303;23723056;90408611
8909;1;João do Pulo;7;João Oliveira;5;Budapeste;21;microondas;14;DA CASA;5;Eletrodomestico;4;Casa e Decoração;2014;11;11;11/11/2014;3;2100;769;31549722;74343611
8910;4;Tom Jobim;5;Maria Braga;1;Salvador;15;Baton;10;BOTICARIO;5;cosmético;4;Casa e Decoração;2014;5;24;24/05/2014;2;98.5;1462;-229;-43233333
8911;1;João do Pulo;10;Danilo Barreto;3;Roma;18;Xbox ;12;ELETROLUX;2;Informática;1;Tecnologia;2015;7;17;17/07/2015;1;850;366;33338611;44393889
8912;2;Benito de Paula;3;Issac Palmeiras;3;Roma;6;Notebook ;5;SAMSUNG;2;Informática;2;papelaria/cosmético;2014;9;7;07/09/2014;3;550;1231;13753979;100501444
8913;5;Edson Arantes;1;Claudio Silva;5;Budapeste;12;Borracha;7;TILIBRA;4;Papelaria;2;papelaria/cosmético;2015;9;16;16/09/2015;1;5.3;771;12983333;77583333
8914;6;Reginaldo Rossi;6;Rodrigo Machado;2;Nova Iorque;15;Baton;10;BOTICARIO;1;cosmético;3;Eletro Eletrônico;2014;6;15;15/06/2014;2;98.5;1100;-3345;-70666667
8915;2;Benito de Paula;12;Marilia Cardoso;1;Salvador;13;Estojo;7;TILIBRA;4;Papelaria;4;Casa e Decoração;2015;4;5;05/04/2015;3;3.2;1246;22569722;88369722
8916;2;Benito de Paula;2;Márcio Barroso;5;Budapeste;13;Estojo;7;TILIBRA;6;Papelaria;1;Tecnologia;2014;6;11;11/06/2014;2;3.2;1188;43666667;-79416667
8917;2;Benito de Paula;1;Claudio Silva;2;Nova Iorque;1;TV;3;DELL;3;Eletrodomestico;3;Eletro Eletrônico;2014;3;2;02/03/2014;2;25.15;1024;16783333;96166667
8918;2;Benito de Paula;11;Filipe Almeida;4;Bagdá;17;Aparalho de Barbear Elétrico;2;MICROSOFT;4;Eletrodomestico;1;Tecnologia;2014;8;16;16/08/2014;3;1075;1458;-33861481;151205475
8919;3;Renato Russo;10;Danilo Barreto;5;Budapeste;5;Computador;4;IBM;2;Informática;1;Tecnologia;2015;2;2;02/02/2015;1;2125.99;923;13083333;80283333
8920;4;Tom Jobim;2;Márcio Barroso;2;Nova Iorque;4;Monitor;4;IBM;4;Informática;4;Casa e Decoração;2015;10;27;27/10/2015;3;1300;725;30580125;114273405
8921;6;Reginaldo Rossi;12;Marilia Cardoso;5;Budapeste;6;Notebook ;5;SAMSUNG;2;Informática;1;Tecnologia;2015;4;8;08/04/2015;2;550;853;59894444;30264167
8922;4;Tom Jobim;9;Diego Santos;2;Nova Iorque;6;Notebook ;5;SAMSUNG;3;Informática;3;Eletro Eletrônico;2015;1;10;10/01/2015;2;550;3;29562778;106552778
8923;4;Tom Jobim;5;Maria Braga;5;Budapeste;3;Teclado;1;APPLE;6;Informática;1;Tecnologia;2014;11;10;10/11/2014;1;342.09;637;34258333;108928611
8924;2;Benito de Paula;5;Maria Braga;5;Budapeste;19;Fogão;13;BRASTEMP;5;Eletrodomestico;3;Eletro Eletrônico;2014;8;17;17/08/2014;2;1500;390;30666667;104066667
8925;6;Reginaldo Rossi;1;Claudio Silva;3;Roma;23;Sofá;14;DA CASA;1;Eletrodomestico;4;Casa e Decoração;2015;1;17;17/01/2015;1;300;478;34052222;-118242778
8926;6;Reginaldo Rossi;11;Filipe Almeida;3;Roma;3;Teclado;1;APPLE;4;Informática;2;papelaria/cosmético;2014;7;11;11/07/2014;2;342.09;423;31198056;29919167
8927;2;Benito de Paula;6;Rodrigo Machado;1;Salvador;3;Teclado;1;APPLE;4;Informática;1;Tecnologia;2015;5;26;26/05/2015;3;342.09;646;39142222;117176667
8928;5;Edson Arantes;10;Danilo Barreto;1;Salvador;19;Fogão;13;BRASTEMP;2;Eletrodomestico;3;Eletro Eletrônico;2014;9;23;23/09/2014;1;1500;1259;-37813938;144963425
8929;4;Tom Jobim;1;Claudio Silva;3;Roma;2;Mouse;2;MICROSOFT;4;Informática;2;papelaria/cosmético;2015;9;6;06/09/2015;1;25.9;304;23033333;72616667
8930;5;Edson Arantes;1;Claudio Silva;2;Nova Iorque;1;TV;3;DELL;2;Eletrodomestico;1;Tecnologia;2014;7;3;03/07/2014;3;25.15;1403;5309657;-4012656
8931;1;João do Pulo;5;Maria Braga;5;Budapeste;1;TV;3;DELL;3;Eletrodomestico;3;Eletro Eletrônico;2014;8;18;18/08/2014;1;25.15;916;11994354;8513807
8932;5;Edson Arantes;1;Claudio Silva;4;Bagdá;21;microondas;14;DA CASA;1;Eletrodomestico;2;papelaria/cosmético;2015;8;13;13/08/2015;3;2100;1400;33592779;-7619157
8933;2;Benito de Paula;5;Maria Braga;4;Bagdá;2;Mouse;2;MICROSOFT;5;Informática;1;Tecnologia;2015;5;9;09/05/2015;1;25.9;991;17375278;78474444
8934;5;Edson Arantes;9;Diego Santos;4;Bagdá;13;Estojo;7;TILIBRA;4;Papelaria;3;Eletro Eletrônico;2015;8;17;17/08/2015;3;3.2;161;7387778;3896389
8935;1;João do Pulo;6;Rodrigo Machado;3;Roma;6;Notebook ;5;SAMSUNG;6;Informática;3;Eletro Eletrônico;2014;8;25;25/08/2014;2;550;1117;1293056;103855833
8936;6;Reginaldo Rossi;11;Filipe Almeida;5;Budapeste;3;Teclado;1;APPLE;6;Informática;3;Eletro Eletrônico;2014;6;22;22/06/2014;1;342.09;430;39911652;32840305
8937;3;Renato Russo;3;Issac Palmeiras;1;Salvador;8;Telefone Sem Fio;5;SAMSUNG;6;Eletrodomestico;3;Eletro Eletrônico;2014;4;10;10/04/2014;1;875;671;41792222;123432778
8938;4;Tom Jobim;5;Maria Braga;1;Salvador;18;Xbox ;12;ELETROLUX;5;Informática;2;papelaria/cosmético;2014;3;14;14/03/2014;2;850;718;24653664;4671522
8939;1;João do Pulo;10;Danilo Barreto;2;Nova Iorque;14;Classificador;9;AVON;1;Papelaria;1;Tecnologia;2015;3;13;13/03/2015;2;25;1247;1075;106666667
8940;3;Renato Russo;11;Filipe Almeida;4;Bagdá;11;Caneta ;8;FABER CASTELL;1;Papelaria;3;Eletro Eletrônico;2014;6;25;25/06/2014;1;0.5;1388;-33925839;18423218
8941;3;Renato Russo;4;Daniela Matos;3;Roma;20;Geladeira;12;ELETROLUX;3;Eletrodomestico;3;Eletro Eletrônico;2015;4;15;15/04/2015;3;350;1253;52516667;134
8942;5;Edson Arantes;1;Claudio Silva;2;Nova Iorque;14;Classificador;9;AVON;6;Papelaria;1;Tecnologia;2015;2;7;07/02/2015;3;25;473;455;-73583333
8943;6;Reginaldo Rossi;5;Maria Braga;2;Nova Iorque;12;Borracha;7;TILIBRA;6;Papelaria;3;Eletro Eletrônico;2015;4;4;04/04/2015;3;5.3;1377;4575;12665
8944;3;Renato Russo;3;Issac Palmeiras;5;Budapeste;10;Papel A4;8;FABER CASTELL;1;Papelaria;4;Casa e Decoração;2014;9;23;23/09/2014;3;2.15;1362;23116667;11325
8945;3;Renato Russo;1;Claudio Silva;5;Budapeste;10;Papel A4;8;FABER CASTELL;2;Papelaria;1;Tecnologia;2014;6;19;19/06/2014;3;2.15;1437;-29857896;31029198
8946;3;Renato Russo;12;Marilia Cardoso;3;Roma;11;Caneta ;8;FABER CASTELL;1;Papelaria;1;Tecnologia;2014;11;10;10/11/2014;2;0.5;727;40408566;-369222
8947;4;Tom Jobim;6;Rodrigo Machado;1;Salvador;5;Computador;4;IBM;6;Informática;3;Eletro Eletrônico;2014;11;3;03/11/2014;2;2125.99;1430;32061667;118777778
8948;5;Edson Arantes;4;Daniela Matos;2;Nova Iorque;1;TV;3;DELL;5;Eletrodomestico;4;Casa e Decoração;2014;1;18;18/01/2014;3;25.15;1341;34516667;69183333
8949;5;Edson Arantes;10;Danilo Barreto;3;Roma;6;Notebook ;5;SAMSUNG;1;Informática;1;Tecnologia;2015;5;15;15/05/2015;1;550;306;18533333;73866667
8950;3;Renato Russo;11;Filipe Almeida;2;Nova Iorque;17;Aparalho de Barbear Elétrico;2;MICROSOFT;2;Eletrodomestico;1;Tecnologia;2015;11;12;12/11/2015;1;1075;799;20966667;729
8951;3;Renato Russo;12;Marilia Cardoso;3;Roma;9;Celular  8GB;8;FABER CASTELL;5;Informática;2;papelaria/cosmético;2014;8;11;11/08/2014;1;12.25;577;4185;-8765
8952;3;Renato Russo;2;Márcio Barroso;4;Bagdá;11;Caneta ;8;FABER CASTELL;6;Papelaria;1;Tecnologia;2015;9;8;08/09/2015;2;0.5;334;26466667;8035
8953;2;Benito de Paula;4;Daniela Matos;2;Nova Iorque;7;Celular 4Gb;5;SAMSUNG;6;Informática;2;papelaria/cosmético;2014;9;20;20/09/2014;3;52.9;748;15636111;32437222
8954;4;Tom Jobim;7;João Oliveira;1;Salvador;14;Classificador;9;AVON;6;Papelaria;2;papelaria/cosmético;2015;10;22;22/10/2015;1;25;644;-8836804;13233174
8955;6;Reginaldo Rossi;5;Maria Braga;4;Bagdá;7;Celular 4Gb;5;SAMSUNG;5;Informática;2;papelaria/cosmético;2014;12;25;25/12/2014;3;52.9;418;9024325;38749226
8956;4;Tom Jobim;11;Filipe Almeida;1;Salvador;12;Borracha;7;TILIBRA;4;Papelaria;1;Tecnologia;2015;8;21;21/08/2015;1;5.3;749;-1283333;36816667
8957;6;Reginaldo Rossi;4;Daniela Matos;1;Salvador;21;microondas;14;DA CASA;5;Eletrodomestico;2;papelaria/cosmético;2015;10;20;20/10/2015;2;2100;800;37726944;112470833
8958;5;Edson Arantes;12;Marilia Cardoso;1;Salvador;17;Aparalho de Barbear Elétrico;2;MICROSOFT;2;Eletrodomestico;1;Tecnologia;2015;8;1;01/08/2015;3;1075;1355;26916667;75816667
8959;2;Benito de Paula;2;Márcio Barroso;1;Salvador;3;Teclado;1;APPLE;2;Informática;2;papelaria/cosmético;2015;12;14;14/12/2015;1;342.09;529;-12983333;-38516667
8960;5;Edson Arantes;5;Maria Braga;2;Nova Iorque;6;Notebook ;5;SAMSUNG;4;Informática;3;Eletro Eletrônico;2015;12;4;04/12/2015;3;550;689;14670833;-17438056
8961;5;Edson Arantes;8;Márcia Brito;3;Roma;20;Geladeira;12;ELETROLUX;2;Eletrodomestico;3;Eletro Eletrônico;2014;6;17;17/06/2014;1;350;656;-68;39283333
8962;1;João do Pulo;7;João Oliveira;5;Budapeste;5;Computador;4;IBM;6;Informática;4;Casa e Decoração;2015;9;24;24/09/2015;1;2125.99;1148;419;12483333
8963;1;João do Pulo;1;Claudio Silva;4;Bagdá;11;Caneta ;8;FABER CASTELL;4;Papelaria;4;Casa e Decoração;2015;1;9;09/01/2015;1;0.5;1441;2066667;45366667
8964;4;Tom Jobim;6;Rodrigo Machado;2;Nova Iorque;15;Baton;10;BOTICARIO;4;cosmético;2;papelaria/cosmético;2015;7;7;07/07/2015;2;98.5;452;21516944;39219167
8965;5;Edson Arantes;1;Claudio Silva;4;Bagdá;17;Aparalho de Barbear Elétrico;2;MICROSOFT;2;Eletrodomestico;2;papelaria/cosmético;2014;8;6;06/08/2014;2;1075;274;4388;125322778
8966;5;Edson Arantes;11;Filipe Almeida;1;Salvador;20;Geladeira;12;ELETROLUX;4;Eletrodomestico;3;Eletro Eletrônico;2014;8;22;22/08/2014;3;350;217;25039167;121525
8967;1;João do Pulo;3;Issac Palmeiras;2;Nova Iorque;14;Classificador;9;AVON;3;Papelaria;4;Casa e Decoração;2014;5;21;21/05/2014;1;25;516;50433333;30516667
8968;3;Renato Russo;6;Rodrigo Machado;2;Nova Iorque;23;Sofá;14;DA CASA;6;Eletrodomestico;3;Eletro Eletrônico;2015;6;8;08/06/2015;2;300;1385;31416667;73083333
8969;4;Tom Jobim;4;Daniela Matos;5;Budapeste;14;Classificador;9;AVON;3;Papelaria;3;Eletro Eletrônico;2015;1;1;01/01/2015;1;25;1397;38412726;27138376
8970;3;Renato Russo;8;Márcia Brito;4;Bagdá;8;Telefone Sem Fio;5;SAMSUNG;6;Eletrodomestico;1;Tecnologia;2014;1;11;11/01/2014;1;875;464;2685;80916667
8971;5;Edson Arantes;4;Daniela Matos;1;Salvador;8;Telefone Sem Fio;5;SAMSUNG;4;Eletrodomestico;2;papelaria/cosmético;2014;11;13;13/11/2014;2;875;81;30008611;31212222
8972;1;João do Pulo;1;Claudio Silva;2;Nova Iorque;22;Mesa;14;DA CASA;6;Eletrodomestico;1;Tecnologia;2014;10;18;18/10/2014;1;1600;126;-3316667;-41416667
8973;5;Edson Arantes;5;Maria Braga;5;Budapeste;10;Papel A4;8;FABER CASTELL;4;Papelaria;4;Casa e Decoração;2015;11;4;04/11/2015;2;2.15;432;3437222;-765225
8974;5;Edson Arantes;11;Filipe Almeida;3;Roma;9;Celular  8GB;8;FABER CASTELL;5;Informática;2;papelaria/cosmético;2015;2;25;25/02/2015;2;12.25;69;-7249167;112750833
8975;4;Tom Jobim;1;Claudio Silva;5;Budapeste;6;Notebook ;5;SAMSUNG;3;Informática;3;Eletro Eletrônico;2014;4;22;22/04/2014;1;550;92;-19916667;-43933333
8976;6;Reginaldo Rossi;3;Issac Palmeiras;2;Nova Iorque;7;Celular 4Gb;5;SAMSUNG;6;Informática;4;Casa e Decoração;2015;12;16;16/12/2015;2;52.9;475;36297;596062
8977;4;Tom Jobim;2;Márcio Barroso;4;Bagdá;7;Celular 4Gb;5;SAMSUNG;3;Informática;4;Casa e Decoração;2015;9;13;13/09/2015;1;52.9;836;2115;791
8978;6;Reginaldo Rossi;5;Maria Braga;3;Roma;4;Monitor;4;IBM;6;Informática;2;papelaria/cosmético;2015;6;1;01/06/2015;3;1300;841;-17817778;31044722
8979;2;Benito de Paula;10;Danilo Barreto;5;Budapeste;4;Monitor;4;IBM;2;Informática;3;Eletro Eletrônico;2014;6;1;01/06/2014;3;1300;537;-15783333;-47916667
8980;6;Reginaldo Rossi;11;Filipe Almeida;2;Nova Iorque;18;Xbox ;12;ELETROLUX;6;Informática;4;Casa e Decoração;2015;8;21;21/08/2015;3;850;1249;18466667;-699
8981;2;Benito de Paula;9;Diego Santos;3;Roma;11;Caneta ;8;FABER CASTELL;1;Papelaria;3;Eletro Eletrônico;2015;9;3;03/09/2015;1;0.5;1415;35180198;136906739
8982;5;Edson Arantes;8;Márcia Brito;5;Budapeste;2;Mouse;2;MICROSOFT;1;Informática;3;Eletro Eletrônico;2014;10;24;24/10/2014;3;25.9;310;36202778;37158611
8983;5;Edson Arantes;5;Maria Braga;5;Budapeste;14;Classificador;9;AVON;5;Papelaria;4;Casa e Decoração;2014;7;17;17/07/2014;1;25;1005;48866667;2333333
8984;4;Tom Jobim;12;Marilia Cardoso;2;Nova Iorque;6;Notebook ;5;SAMSUNG;5;Informática;3;Eletro Eletrônico;2015;7;21;21/07/2015;3;550;786;36668333;116997222
8985;5;Edson Arantes;6;Rodrigo Machado;2;Nova Iorque;20;Geladeira;12;ELETROLUX;6;Eletrodomestico;4;Casa e Decoração;2015;5;7;07/05/2015;1;350;891;373325;114701389
8986;6;Reginaldo Rossi;6;Rodrigo Machado;4;Bagdá;16;Perfume;11;PHILIPS;2;cosmético;1;Tecnologia;2015;2;15;15/02/2015;1;135;793;38912222;121602222
8987;2;Benito de Paula;10;Danilo Barreto;3;Roma;19;Fogão;13;BRASTEMP;6;Eletrodomestico;1;Tecnologia;2015;2;19;19/02/2015;2;1500;566;29763056;-95363056
8988;6;Reginaldo Rossi;9;Diego Santos;1;Salvador;3;Teclado;1;APPLE;4;Informática;2;papelaria/cosmético;2014;3;23;23/03/2014;3;342.09;196;-26205171;28049815
8989;3;Renato Russo;4;Daniela Matos;1;Salvador;7;Celular 4Gb;5;SAMSUNG;5;Informática;1;Tecnologia;2014;7;7;07/07/2014;1;52.9;1008;625184;-75563591
8990;1;João do Pulo;12;Marilia Cardoso;4;Bagdá;10;Papel A4;8;FABER CASTELL;3;Papelaria;4;Casa e Decoração;2015;9;2;02/09/2015;2;2.15;1457;36763056;3050556
8991;5;Edson Arantes;11;Filipe Almeida;5;Budapeste;4;Monitor;4;IBM;6;Informática;2;papelaria/cosmético;2014;5;18;18/05/2014;2;1300;767;41316667;6925
8992;1;João do Pulo;1;Claudio Silva;3;Roma;12;Borracha;7;TILIBRA;1;Papelaria;1;Tecnologia;2014;12;19;19/12/2014;2;5.3;1397;15588056;32534167
8993;5;Edson Arantes;7;João Oliveira;3;Roma;3;Teclado;1;APPLE;2;Informática;1;Tecnologia;2015;8;7;07/08/2015;3;342.09;715;555;-216667
8994;2;Benito de Paula;5;Maria Braga;4;Bagdá;21;microondas;14;DA CASA;4;Eletrodomestico;4;Casa e Decoração;2015;10;6;06/10/2015;1;2100;358;-2166667;-799
8995;5;Edson Arantes;3;Issac Palmeiras;1;Salvador;15;Baton;10;BOTICARIO;4;cosmético;2;papelaria/cosmético;2014;3;9;09/03/2014;1;98.5;700;10631667;-71640556
8996;1;João do Pulo;12;Marilia Cardoso;2;Nova Iorque;23;Sofá;14;DA CASA;6;Eletrodomestico;2;papelaria/cosmético;2014;4;10;10/04/2014;1;300;62;34013784;-6844268
8997;6;Reginaldo Rossi;2;Márcio Barroso;2;Nova Iorque;7;Celular 4Gb;5;SAMSUNG;4;Informática;2;papelaria/cosmético;2014;2;4;04/02/2014;3;52.9;14;43850833;126560278
8998;1;João do Pulo;6;Rodrigo Machado;3;Roma;10;Papel A4;8;FABER CASTELL;6;Papelaria;2;papelaria/cosmético;2014;4;17;17/04/2014;3;2.15;70;3029365;120161419
8999;4;Tom Jobim;1;Claudio Silva;1;Salvador;15;Baton;10;BOTICARIO;4;cosmético;3;Eletro Eletrônico;2015;2;11;11/02/2015;3;98.5;620;44433333;261
9000;6;Reginaldo Rossi;9;Diego Santos;3;Roma;15;Baton;10;BOTICARIO;1;cosmético;1;Tecnologia;2014;10;1;01/10/2014;1;98.5;1414;2855;115933333
9001;2;Benito de Paula;12;Marilia Cardoso;5;Budapeste;12;Borracha;7;TILIBRA;1;Papelaria;1;Tecnologia;2015;4;3;03/04/2015;1;5.3;59;9509167;-13712222
9002;3;Renato Russo;3;Issac Palmeiras;2;Nova Iorque;18;Xbox ;12;ELETROLUX;5;Informática;4;Casa e Decoração;2015;1;3;03/01/2015;3;850;1225;-2747101;153024292
9003;5;Edson Arantes;4;Daniela Matos;1;Salvador;10;Papel A4;8;FABER CASTELL;2;Papelaria;2;papelaria/cosmético;2015;8;24;24/08/2015;3;2.15;1048;4925;-123133333
9004;6;Reginaldo Rossi;11;Filipe Almeida;1;Salvador;11;Caneta ;8;FABER CASTELL;3;Papelaria;1;Tecnologia;2014;11;8;08/11/2014;2;0.5;644;22716667;75833333
9005;6;Reginaldo Rossi;4;Daniela Matos;3;Roma;23;Sofá;14;DA CASA;5;Eletrodomestico;3;Eletro Eletrônico;2014;1;24;24/01/2014;1;300;784;105;-66916667
9006;1;João do Pulo;1;Claudio Silva;1;Salvador;9;Celular  8GB;8;FABER CASTELL;2;Informática;1;Tecnologia;2014;3;26;26/03/2014;2;12.25;1197;19601111;-990525
9007;6;Reginaldo Rossi;5;Maria Braga;3;Roma;22;Mesa;14;DA CASA;1;Eletrodomestico;4;Casa e Decoração;2014;4;1;01/04/2014;1;1600;916;35685;139751389
9008;2;Benito de Paula;9;Diego Santos;5;Budapeste;16;Perfume;11;PHILIPS;2;cosmético;3;Eletro Eletrônico;2014;4;2;02/04/2014;1;135;628;31045556;121399722
9009;2;Benito de Paula;10;Danilo Barreto;2;Nova Iorque;10;Papel A4;8;FABER CASTELL;2;Papelaria;3;Eletro Eletrônico;2014;6;27;27/06/2014;2;2.15;815;18975;72825833
9010;1;João do Pulo;11;Filipe Almeida;1;Salvador;21;microondas;14;DA CASA;3;Eletrodomestico;2;papelaria/cosmético;2014;4;11;11/04/2014;2;2100;345;249056;670822
9011;6;Reginaldo Rossi;5;Maria Braga;3;Roma;4;Monitor;4;IBM;6;Informática;3;Eletro Eletrônico;2014;8;16;16/08/2014;1;1300;1124;28666667;77216667
9012;5;Edson Arantes;4;Daniela Matos;4;Bagdá;15;Baton;10;BOTICARIO;1;cosmético;4;Casa e Decoração;2014;7;19;19/07/2014;1;98.5;205;286;772
9013;6;Reginaldo Rossi;10;Danilo Barreto;5;Budapeste;3;Teclado;1;APPLE;6;Informática;2;papelaria/cosmético;2015;3;17;17/03/2015;2;342.09;418;146042;1209822
9014;4;Tom Jobim;9;Diego Santos;3;Roma;19;Fogão;13;BRASTEMP;3;Eletrodomestico;4;Casa e Decoração;2015;6;10;10/06/2015;3;1500;884;55752222;37615556
9015;6;Reginaldo Rossi;1;Claudio Silva;2;Nova Iorque;18;Xbox ;12;ELETROLUX;3;Informática;2;papelaria/cosmético;2015;6;19;19/06/2015;2;850;474;375985;1269783
9016;2;Benito de Paula;12;Marilia Cardoso;2;Nova Iorque;7;Celular 4Gb;5;SAMSUNG;5;Informática;2;papelaria/cosmético;2014;7;1;01/07/2014;2;52.9;226;-23473293;-46665803
9017;3;Renato Russo;1;Claudio Silva;5;Budapeste;11;Caneta ;8;FABER CASTELL;5;Papelaria;2;papelaria/cosmético;2014;8;26;26/08/2014;2;0.5;298;41018611;28964722
9018;6;Reginaldo Rossi;6;Rodrigo Machado;5;Budapeste;12;Borracha;7;TILIBRA;6;Papelaria;3;Eletro Eletrônico;2014;10;21;21/10/2014;2;5.3;1282;6453056;3395833
9019;2;Benito de Paula;2;Márcio Barroso;1;Salvador;19;Fogão;13;BRASTEMP;6;Eletrodomestico;1;Tecnologia;2014;11;21;21/11/2014;1;1500;294;19434167;-99138611
9020;6;Reginaldo Rossi;6;Rodrigo Machado;4;Bagdá;5;Computador;4;IBM;3;Informática;1;Tecnologia;2015;1;4;04/01/2015;3;2125.99;1166;-6174444;106829444
9021;1;João do Pulo;4;Daniela Matos;1;Salvador;6;Notebook ;5;SAMSUNG;1;Informática;4;Casa e Decoração;2014;9;8;08/09/2014;3;550;1244;40714167;-74006389
9022;3;Renato Russo;9;Diego Santos;4;Bagdá;22;Mesa;14;DA CASA;1;Eletrodomestico;4;Casa e Decoração;2014;6;27;27/06/2014;1;1600;313;-43;153
9023;5;Edson Arantes;10;Danilo Barreto;3;Roma;3;Teclado;1;APPLE;5;Informática;1;Tecnologia;2015;12;8;08/12/2015;2;342.09;328;3005;3125
9024;4;Tom Jobim;2;Márcio Barroso;3;Roma;14;Classificador;9;AVON;5;Papelaria;4;Casa e Decoração;2015;12;15;15/12/2015;3;25;495;-1205;-7705
9025;3;Renato Russo;3;Issac Palmeiras;2;Nova Iorque;12;Borracha;7;TILIBRA;5;Papelaria;3;Eletro Eletrônico;2014;10;24;24/10/2014;3;5.3;1206;39928889;116388333
9026;5;Edson Arantes;9;Diego Santos;1;Salvador;3;Teclado;1;APPLE;4;Informática;2;papelaria/cosmético;2015;1;16;16/01/2015;2;342.09;917;51514125;-93689
9027;3;Renato Russo;8;Márcia Brito;4;Bagdá;21;microondas;14;DA CASA;4;Eletrodomestico;3;Eletro Eletrônico;2014;3;26;26/03/2014;1;2100;1254;4649178;-74062827
9028;2;Benito de Paula;10;Danilo Barreto;3;Roma;3;Teclado;1;APPLE;4;Informática;3;Eletro Eletrônico;2015;1;24;24/01/2015;1;342.09;706;23723056;90408611
9029;5;Edson Arantes;1;Claudio Silva;4;Bagdá;1;TV;3;DELL;6;Eletrodomestico;4;Casa e Decoração;2014;6;4;04/06/2014;2;25.15;830;31549722;74343611
9030;4;Tom Jobim;2;Márcio Barroso;3;Roma;8;Telefone Sem Fio;5;SAMSUNG;2;Eletrodomestico;3;Eletro Eletrônico;2014;8;4;04/08/2014;3;875;1478;-229;-43233333
9031;2;Benito de Paula;2;Márcio Barroso;5;Budapeste;20;Geladeira;12;ELETROLUX;1;Eletrodomestico;4;Casa e Decoração;2014;6;7;07/06/2014;2;350;856;33338611;44393889
9032;4;Tom Jobim;10;Danilo Barreto;1;Salvador;14;Classificador;9;AVON;6;Papelaria;4;Casa e Decoração;2014;2;16;16/02/2014;2;25;227;13753979;100501444
